2.530375e+06,4.359324e+08
2.537742e+06,4.118613e+08
2.545108e+06,3.890501e+08
2.552475e+06,3.674371e+08
2.559841e+06,3.469635e+08
2.567208e+06,3.275730e+08
2.574574e+06,3.092117e+08
2.581941e+06,2.918286e+08
2.589307e+06,2.753745e+08
2.596674e+06,2.598029e+08
2.604040e+06,2.450693e+08
2.611406e+06,2.311310e+08
2.618773e+06,2.179478e+08
2.626139e+06,2.054811e+08
2.633506e+06,1.936941e+08
2.640872e+06,1.825518e+08
2.648239e+06,1.720210e+08
2.655605e+06,1.620698e+08
2.662972e+06,1.526682e+08
2.670338e+06,1.437874e+08
2.677704e+06,1.354002e+08
2.685071e+06,1.274804e+08
2.692437e+06,1.200035e+08
2.699804e+06,1.129460e+08
2.707170e+06,1.062854e+08
2.714537e+06,1.000008e+08
2.721903e+06,9.407176e+07
2.729270e+06,8.847934e+07
2.736636e+06,8.320533e+07
2.744003e+06,7.823249e+07
2.751369e+06,7.354446e+07
2.758735e+06,6.912572e+07
2.766102e+06,6.496153e+07
2.773468e+06,6.103794e+07
2.780835e+06,5.734170e+07
2.788201e+06,5.386025e+07
2.795568e+06,5.058168e+07
2.802934e+06,4.749473e+07
2.810301e+06,4.458870e+07
2.817667e+06,4.185347e+07
2.825033e+06,3.927945e+07
2.832400e+06,3.685757e+07
2.839766e+06,3.457924e+07
2.847133e+06,3.243633e+07
2.854499e+06,3.042113e+07
2.861866e+06,2.852637e+07
2.869232e+06,2.674516e+07
2.876599e+06,2.507098e+07
2.883965e+06,2.349769e+07
2.891332e+06,2.201945e+07
2.898698e+06,2.063078e+07
2.906064e+06,1.932646e+07
2.913431e+06,1.810158e+07
2.920797e+06,1.695152e+07
2.928164e+06,1.587188e+07
2.935530e+06,1.485853e+07
2.942897e+06,1.390756e+07
2.950263e+06,1.301529e+07
2.957630e+06,1.217824e+07
2.964996e+06,1.139313e+07
2.972362e+06,1.065686e+07
2.979729e+06,9.966517e+06
2.987095e+06,9.319344e+06
2.994462e+06,8.712746e+06
3.001828e+06,8.144279e+06
3.009195e+06,7.611637e+06
3.016561e+06,7.112648e+06
3.023928e+06,6.645268e+06
3.031294e+06,6.207568e+06
3.038661e+06,5.797736e+06
3.046027e+06,5.414062e+06
3.053393e+06,5.054939e+06
3.060760e+06,4.718853e+06
3.068126e+06,4.404382e+06
3.075493e+06,4.110185e+06
3.082859e+06,3.835003e+06
3.090226e+06,3.577651e+06
3.097592e+06,3.337015e+06
3.104959e+06,3.112048e+06
3.112325e+06,2.901766e+06
3.119691e+06,2.705243e+06
3.127058e+06,2.521612e+06
3.134424e+06,2.350056e+06
3.141791e+06,2.189808e+06
3.149157e+06,2.040148e+06
3.156524e+06,1.900402e+06
3.163890e+06,1.769935e+06
3.171257e+06,1.648151e+06
3.178623e+06,1.534492e+06
3.185990e+06,1.428434e+06
3.193356e+06,1.329486e+06
3.200722e+06,1.237187e+06
3.208089e+06,1.151104e+06
3.215455e+06,1.070834e+06
3.222822e+06,9.959961e+05
3.230188e+06,9.262348e+05
3.237555e+06,8.612168e+05
3.244921e+06,8.006300e+05
3.252288e+06,7.441822e+05
3.259654e+06,6.915994e+05
3.267020e+06,6.426255e+05
3.274387e+06,5.970205e+05
3.281753e+06,5.545600e+05
3.289120e+06,5.150340e+05
3.296486e+06,4.782458e+05
3.303853e+06,4.440117e+05
3.311219e+06,4.121598e+05
3.318586e+06,3.825295e+05
3.325952e+06,3.549704e+05
3.333319e+06,3.293422e+05
3.340685e+06,3.055136e+05
3.348051e+06,2.833621e+05
3.355418e+06,2.627731e+05
3.362784e+06,2.436398e+05
3.370151e+06,2.258621e+05
3.377517e+06,2.093469e+05
3.384884e+06,1.940071e+05
3.392250e+06,1.797616e+05
3.399617e+06,1.665344e+05
3.406983e+06,1.542550e+05
3.414349e+06,1.428573e+05
3.421716e+06,1.322798e+05
3.429082e+06,1.224652e+05
3.436449e+06,1.133600e+05
3.443815e+06,1.049143e+05
3.451182e+06,9.708182e+04
3.458548e+06,8.981917e+04
3.465915e+06,8.308606e+04
3.473281e+06,7.684494e+04
3.480648e+06,7.106084e+04
3.488014e+06,6.570122e+04
3.495380e+06,6.073577e+04
3.502747e+06,5.613628e+04
3.510113e+06,5.187651e+04
3.517480e+06,4.793203e+04
3.524846e+06,4.428013e+04
3.532213e+06,4.089969e+04
3.539579e+06,3.777105e+04
3.546946e+06,3.487596e+04
3.554312e+06,3.219743e+04
3.561678e+06,2.971969e+04
3.569045e+06,2.742807e+04
3.576411e+06,2.530896e+04
3.583778e+06,2.334971e+04
3.591144e+06,2.153855e+04
3.598511e+06,1.986459e+04
3.605877e+06,1.831768e+04
3.613244e+06,1.688844e+04
3.620610e+06,1.556814e+04
3.627976e+06,1.434867e+04
3.635343e+06,1.322254e+04
3.642709e+06,1.218276e+04
3.650076e+06,1.122289e+04
3.657442e+06,1.033694e+04
3.664809e+06,9.519341e+03
3.672175e+06,8.764960e+03
3.679542e+06,8.069023e+03
